stage,seed,lead_names,lead_indices,prediction_sha256,n,correct,incorrect,accuracy
seed42,42,I;II;III;aVR;aVL;V2;V4,0;1;2;3;4;7;9,2bd58e6572bb2a86b56f603a82bd212ed0f2f667e4d36434f5642af767fdef85,936,713,223,0.7617521367521367
seed42,42,I;II;III;aVR;aVL;V2;V5,0;1;2;3;4;7;10,cdc5e653101f7aedee756a5c4c9f4874d6002974289e2fe9345db90cf7eeb478,936,713,223,0.7617521367521367
seed42,42,I;II;III;aVR;aVL;V2;V6,0;1;2;3;4;7;11,01b6380bd934e2def7069cf046948870d08fcff50c49448a418d22eb000933fe,936,711,225,0.7596153846153846
seed42,42,I;II;III;aVR;aVL;V3;V4,0;1;2;3;4;8;9,96dbb8e3e725cc30f35020d3d92ffdc1a7c1693505241bed7c2f5869496a21b3,936,712,224,0.7606837606837606
seed42,42,I;II;III;aVR;aVL;V3;V5,0;1;2;3;4;8;10,d713aea2d7c675816fd10d67e6e917c78b48ff9ebbfd922191692c2b63e8442e,936,711,225,0.7596153846153846
seed42,42,I;II;III;aVR;aVL;V3;V6,0;1;2;3;4;8;11,eac14a2c65ecc7b101a1d9fe746ac0de3b56f916443b8a1b126ce320329e251f,936,710,226,0.7585470085470085
seed42,42,I;II;III;aVR;aVL;V4;V5,0;1;2;3;4;9;10,334849e45ab6ca855efb5a3d8efe99f4311806deed840784807f3f3f3eb98acc,936,710,226,0.7585470085470085
seed42,42,I;II;III;aVR;aVL;V4;V6,0;1;2;3;4;9;11,330d8cb78c95ecb4c3c950a909459c5727386f3ca16ff20c9342cf988e52a60d,936,707,229,0.7553418803418803
seed42,42,I;II;III;aVR;aVL;V5;V6,0;1;2;3;4;10;11,23af599aa883b94976384a6965e267cca172aef684b9e331fe073fdd016afbd9,936,704,232,0.7521367521367521
seed42,42,I;II;III;aVR;aVF;V1;V2,0;1;2;3;5;6;7,44389d75be96118b6d983fdcc0a445c66be3854645aa57f98d9c9edeadd6e691,936,716,220,0.7649572649572649
seed42,42,I;II;III;aVR;aVF;V1;V3,0;1;2;3;5;6;8,8e08cc6b35e79988aad720d699e257c452d1e3bfbb9e4ecef5f72eb48e866cfe,936,708,228,0.7564102564102564
seed42,42,I;II;III;aVR;aVF;V1;V4,0;1;2;3;5;6;9,8ca51f440602df7b994b02f7c81f121c516240f8256f4f4ff54df5bde4552bd8,936,714,222,0.7628205128205128
seed42,42,I;II;III;aVR;aVF;V1;V5,0;1;2;3;5;6;10,dc040f6f34b9caba3007c3132276fcb53bb3e315f9fb302049457447158d193e,936,707,229,0.7553418803418803
seed42,42,I;II;III;aVR;aVF;V1;V6,0;1;2;3;5;6;11,1b2c91d95e6190d33d010bae582c6cfbdada0c06a682b3770d3993ed2b30082a,936,719,217,0.7681623931623932
seed42,42,I;II;III;aVR;aVF;V2;V3,0;1;2;3;5;7;8,68cd678aaa3ac5605909fe72b80370b266892a37a2140ea45ae70a7eb1297fe0,936,708,228,0.7564102564102564
seed42,42,I;II;III;aVR;aVF;V2;V4,0;1;2;3;5;7;9,ef8971bf7ec4230bb581c16161996953af28e5d8266dd2f6a15f070c289272b1,936,713,223,0.7617521367521367
seed42,42,I;II;III;aVR;aVF;V2;V5,0;1;2;3;5;7;10,ebf4d0a208d71e8bdd4182ec8ae2a41f06aef10c9938d71801447721542fa8fd,936,711,225,0.7596153846153846
seed42,42,I;II;III;aVR;aVF;V2;V6,0;1;2;3;5;7;11,b5fde20ac1488a79cefce12dff6ca64a39c31688803feb15caab7d0469918774,936,710,226,0.7585470085470085
seed42,42,I;II;III;aVR;aVF;V3;V4,0;1;2;3;5;8;9,b1511d639d0ed589a49261603e7bf0b59602d16a2eb7eb3747d4586c6f118dd3,936,711,225,0.7596153846153846
seed42,42,I;II;III;aVR;aVF;V3;V5,0;1;2;3;5;8;10,02d0a23a5f0fd816050430d47342d933c8e6ccda38e3ac71b91ea6b3e34872b1,936,708,228,0.7564102564102564
seed42,42,I;II;III;aVR;aVF;V3;V6,0;1;2;3;5;8;11,296b32c7417af3441b146ace466641cc985566a3058c011236a118a870a9e619,936,707,229,0.7553418803418803
seed42,42,I;II;III;aVR;aVF;V4;V5,0;1;2;3;5;9;10,42deb683a7630daa4f7b320060a1e7add686cfb3bde23f32eac3eb2c64fcd5b0,936,706,230,0.7542735042735043
seed42,42,I;II;III;aVR;aVF;V4;V6,0;1;2;3;5;9;11,27bb519bd704da1eab0941fbe9a9bbe7a6602e577dcc300192664aa8e1c849b2,936,706,230,0.7542735042735043
seed42,42,I;II;III;aVR;aVF;V5;V6,0;1;2;3;5;10;11,14e3271be4c6255348d34e71be69771348c9574efcc24bcf6ef25cc08828b2da,936,705,231,0.7532051282051282
seed42,42,I;II;III;aVL;aVF;V1;V2,0;1;2;4;5;6;7,00151c1373defb47357167982f4fd28e26fd86c6f2e2a53354c30c4f35ee9d2f,936,711,225,0.7596153846153846
seed42,42,I;II;III;aVL;aVF;V1;V3,0;1;2;4;5;6;8,030e4beaaf457f943f8fc242f4877b20b91b9ef9d3d8f8f0a6c6eb282bdee90c,936,712,224,0.7606837606837606
seed42,42,I;II;III;aVL;aVF;V1;V4,0;1;2;4;5;6;9,27c121cec6eb2bd0b58433d421dad1b2bb4d9a2cfe760a828e73ada990f88c39,936,715,221,0.7638888888888888
seed42,42,I;II;III;aVL;aVF;V1;V5,0;1;2;4;5;6;10,b294b3d8bee09759cf64397860f0092a8aeefe5ca3934b87c0417dd581ee0fc5,936,711,225,0.7596153846153846
seed42,42,I;II;III;aVL;aVF;V1;V6,0;1;2;4;5;6;11,7d17ee3ba3d668775a7bf5b1cb0200c13c5657ef5246ef4901877d3a7d09657d,936,717,219,0.7660256410256411
seed42,42,I;II;III;aVL;aVF;V2;V3,0;1;2;4;5;7;8,45f5d086bd969b5f0ecd1fd98b580e8072dd3847227e79995b4815fd63e7cd38,936,706,230,0.7542735042735043
seed42,42,I;II;III;aVL;aVF;V2;V4,0;1;2;4;5;7;9,d2d3d6b8518d5db8245213b07a68b5a0fc910a0dd913dde02700eceaddf49bf6,936,707,229,0.7553418803418803
seed42,42,I;II;III;aVL;aVF;V2;V5,0;1;2;4;5;7;10,938cc382edd51a2fccd2ae02b831d31d543016926989040bbf81feae541257f9,936,712,224,0.7606837606837606
seed42,42,I;II;III;aVL;aVF;V2;V6,0;1;2;4;5;7;11,75d0a04d654b4642760513920e0561619eb3fe35a6824a6265ba11ca5437920c,936,708,228,0.7564102564102564
seed42,42,I;II;III;aVL;aVF;V3;V4,0;1;2;4;5;8;9,421a5d8a0d7dd639cf7d52aab848f6d8b7ecaae590a5f1928832153f0efc1aa4,936,715,221,0.7638888888888888
seed42,42,I;II;III;aVL;aVF;V3;V5,0;1;2;4;5;8;10,756ff13eb7bd73a5e70a09d223f68343ba9b4cfd5afd650fb46b79a140c6035e,936,709,227,0.7574786324786325
seed42,42,I;II;III;aVL;aVF;V3;V6,0;1;2;4;5;8;11,1cb64d7d5f44e600e656317f246b0e3472379f9c8fd51202c74d723eb27c0a45,936,707,229,0.7553418803418803
seed42,42,I;II;III;aVL;aVF;V4;V5,0;1;2;4;5;9;10,e6f360064b86650392020e8abf9de94aa1fb7405dff22f2ef1d38e826568ea1c,936,712,224,0.7606837606837606
seed42,42,I;II;III;aVL;aVF;V4;V6,0;1;2;4;5;9;11,b6633ed97b7d82c76d9ee629782f1807b9ac6a5697d8801ac39b7ac936a8f6d1,936,711,225,0.7596153846153846
seed42,42,I;II;III;aVL;aVF;V5;V6,0;1;2;4;5;10;11,78426f2032ccb8232dfe2c9bab16971e82c0ca1b06ede5dd906cf4a93f1bbf92,936,698,238,0.7457264957264957
seed42,42,I;II;aVR;aVL;aVF;V1;V2,0;1;3;4;5;6;7,e5ffa116ae5fec6c558de0977b7d6ab0021c2e4e6dc2e11ccefae6b6a3264f74,936,718,218,0.7670940170940171
seed42,42,I;II;aVR;aVL;aVF;V1;V3,0;1;3;4;5;6;8,b5aeb8ffc763c0a559c746f441a8f23bcaec73ee559a53ce2c5b9c24021dc5ce,936,709,227,0.7574786324786325
seed42,42,I;II;aVR;aVL;aVF;V1;V4,0;1;3;4;5;6;9,5656d5b0d74d1d58f908e7f921c1032a25c407efb65031483a35f5da971816f5,936,718,218,0.7670940170940171
seed42,42,I;II;aVR;aVL;aVF;V1;V5,0;1;3;4;5;6;10,fddae9a4680e4728cdb090e68b41f8feda2683cb523b78592eedc694725ba730,936,708,228,0.7564102564102564
seed42,42,I;II;aVR;aVL;aVF;V1;V6,0;1;3;4;5;6;11,08d51b50ba646e10cf1d07378b6e4c586c867478c4175ee69784587c8b5a72f2,936,721,215,0.7702991452991453
seed42,42,I;II;aVR;aVL;aVF;V2;V3,0;1;3;4;5;7;8,8b5a6ec1aca1eae7e2f9eb18b4c36cacc216544d15ad3e56d52c28bd3e14404b,936,710,226,0.7585470085470085
seed42,42,I;II;aVR;aVL;aVF;V2;V4,0;1;3;4;5;7;9,c004c81fd9a8cec0b1f886ddee684a2dbc45ed3f49dd0f1f8f5398d08019c9bd,936,714,222,0.7628205128205128
seed42,42,I;II;aVR;aVL;aVF;V2;V5,0;1;3;4;5;7;10,2ce8a36edfa994e3cfe18f32049af425f14b7fe7b77e5cc54479fab120eeeb65,936,712,224,0.7606837606837606
seed42,42,I;II;aVR;aVL;aVF;V2;V6,0;1;3;4;5;7;11,a1061468c38e750764680868013bc799b632ccfd17505ba0000f221c452cdadc,936,712,224,0.7606837606837606
seed42,42,I;II;aVR;aVL;aVF;V3;V4,0;1;3;4;5;8;9,f12a8896efe8c7afbffbfbc01e2499ecba3fc630711f951a8ce2bfc4486e0b5e,936,713,223,0.7617521367521367
seed42,42,I;II;aVR;aVL;aVF;V3;V5,0;1;3;4;5;8;10,3a49af17ee24acbea8affc0f7b7377f6d0a3026774329aed460711a4b733513e,936,710,226,0.7585470085470085
seed42,42,I;II;aVR;aVL;aVF;V3;V6,0;1;3;4;5;8;11,2772283d1c173a966aeb96b8f1688fd5504bc5683b8af9228f2d33d1c7080e92,936,705,231,0.7532051282051282
seed42,42,I;II;aVR;aVL;aVF;V4;V5,0;1;3;4;5;9;10,22f7b7d676855d499f8dad31b20062efef8c21e11db6802ff2b8f122e6cf751d,936,711,225,0.7596153846153846
seed42,42,I;II;aVR;aVL;aVF;V4;V6,0;1;3;4;5;9;11,d5d3b3a50dfeaefd88254eba2838850df28b55bc26fa8aa62b87dde5fdcba2c5,936,708,228,0.7564102564102564
seed42,42,I;II;aVR;aVL;aVF;V5;V6,0;1;3;4;5;10;11,99647f3ddb60fec23fc60ccaaec9a65f14b683fedb64c91842389696c8689296,936,704,232,0.7521367521367521
seed42,42,I;III;aVR;aVL;aVF;V1;V2,0;2;3;4;5;6;7,31bfc3e123f9963c8d409859e0f464eb01511e59241575aced839bfde0ed45bf,936,712,224,0.7606837606837606
seed42,42,I;III;aVR;aVL;aVF;V1;V3,0;2;3;4;5;6;8,6c1d5649b0bf48d34e45b0010aacf3bfc6ec79c1eaf6d0395fcfa4cbb45e1706,936,712,224,0.7606837606837606
seed42,42,I;III;aVR;aVL;aVF;V1;V4,0;2;3;4;5;6;9,d93676f9fedf8b0c5ddcdd1b09edf2202b775903a307e8db31b6343866eee256,936,713,223,0.7617521367521367
seed42,42,I;III;aVR;aVL;aVF;V1;V5,0;2;3;4;5;6;10,8f90e20eddfdfd33f83981f72bb94e4d68bf8bec13ce065b5173d11b76f0c666,936,708,228,0.7564102564102564
seed42,42,I;III;aVR;aVL;aVF;V1;V6,0;2;3;4;5;6;11,82e2669600eec9b29289822225385d523b4d9eb5bbdaa5ceded8d2e12292c52b,936,715,221,0.7638888888888888
seed42,42,I;III;aVR;aVL;aVF;V2;V3,0;2;3;4;5;7;8,05692b394fa980e2fd9ef7634bc22e00a3ad2ed5c7e106195ec9f57202141c50,936,702,234,0.75
seed42,42,I;III;aVR;aVL;aVF;V2;V4,0;2;3;4;5;7;9,322417f36162b9b4cae6a5dad2bf952f3ea2c8b0660bc26f57cf401f26fe1ef3,936,707,229,0.7553418803418803
seed42,42,I;III;aVR;aVL;aVF;V2;V5,0;2;3;4;5;7;10,e2f61cf5ff2adc6d658fd4f954b75748e4baa016765e7d5bf1a588af9adb224d,936,708,228,0.7564102564102564
seed42,42,I;III;aVR;aVL;aVF;V2;V6,0;2;3;4;5;7;11,751773f91c138e535799004c344ded27bd38b6bd2a70fc77d4f31422da75a13a,936,708,228,0.7564102564102564
seed42,42,I;III;aVR;aVL;aVF;V3;V4,0;2;3;4;5;8;9,176dcb7b9ca24eae3595a8b312c802f0ece6634f42653438ec9388aec0fdb9cb,936,710,226,0.7585470085470085
seed42,42,I;III;aVR;aVL;aVF;V3;V5,0;2;3;4;5;8;10,622957d061c429e52d09833ad6cd699ba95a646fde04179a17165421802681a9,936,706,230,0.7542735042735043
seed42,42,I;III;aVR;aVL;aVF;V3;V6,0;2;3;4;5;8;11,b7c91887c787ed1849ce133887f9af77a84bd5b8859850feb500ae182883f2e8,936,704,232,0.7521367521367521
seed42,42,I;III;aVR;aVL;aVF;V4;V5,0;2;3;4;5;9;10,619796d9f0ab9860680fc1d2462403949b24528e13868b26f577910f7e6bc7c6,936,708,228,0.7564102564102564
seed42,42,I;III;aVR;aVL;aVF;V4;V6,0;2;3;4;5;9;11,8964b1fb151ce2c738c4c71ada5f8c2c2fa377c63206237cc86888a0b36b3f8c,936,710,226,0.7585470085470085
seed42,42,I;III;aVR;aVL;aVF;V5;V6,0;2;3;4;5;10;11,8b08912afbc0a230f337c76eb31c898995cca580f08e95882fb9739969d445af,936,701,235,0.7489316239316239
seed42,42,II;III;aVR;aVL;aVF;V1;V2,1;2;3;4;5;6;7,bafe5e844042555f8f95ac75eaf9cc5d6fc86fa8a4cb0488df74c7960012633c,936,714,222,0.7628205128205128
seed42,42,II;III;aVR;aVL;aVF;V1;V3,1;2;3;4;5;6;8,d638dc34d08ef01250dfbd3a14e5caa7ba7a8c25a56681da06f881e229815ec2,936,708,228,0.7564102564102564
seed42,42,II;III;aVR;aVL;aVF;V1;V4,1;2;3;4;5;6;9,755403345a69ef71f7e7a17167e79d7d184fd1a02c257530bc7a03370acfa2b8,936,711,225,0.7596153846153846
seed42,42,II;III;aVR;aVL;aVF;V1;V5,1;2;3;4;5;6;10,4d8ada3a2f324e098df94fbf490d84d10a2448b00e4e2a462cbf0618e4515935,936,705,231,0.7532051282051282
seed42,42,II;III;aVR;aVL;aVF;V1;V6,1;2;3;4;5;6;11,e75a5a7d784788b0206e95ed0843643679eab8a9b387d7bd59d40b9a22bb7bc3,936,719,217,0.7681623931623932
seed42,42,II;III;aVR;aVL;aVF;V2;V3,1;2;3;4;5;7;8,b69ffaa49e44ba91a06498cc6c6f8d51a4be8eba1460a3e0532159378a4bc461,936,708,228,0.7564102564102564
seed42,42,II;III;aVR;aVL;aVF;V2;V4,1;2;3;4;5;7;9,4d2c27b133584d29e2723b3fbc8a241e36a20413de2a7291e9005200977db02b,936,713,223,0.7617521367521367
seed42,42,II;III;aVR;aVL;aVF;V2;V5,1;2;3;4;5;7;10,c322b5ab2b73b56ccedccfd53751a513de3ac679529a57bad2ea5d42c73a5cda,936,705,231,0.7532051282051282
seed42,42,II;III;aVR;aVL;aVF;V2;V6,1;2;3;4;5;7;11,3d8a4332417be8553900e20e294a9a4a8d0afaaa93376632e683b5716fc27ebe,936,705,231,0.7532051282051282
seed42,42,II;III;aVR;aVL;aVF;V3;V4,1;2;3;4;5;8;9,84c1d8f6e1af99af2880c85e1c3f5dae8410a52c4c6e3a42d7ee48f977c2d40a,936,712,224,0.7606837606837606
seed42,42,II;III;aVR;aVL;aVF;V3;V5,1;2;3;4;5;8;10,2c8db01aaa5fa0d335bcd733600a23bf4d4cac3821e14bb711d535a6f3222dfd,936,707,229,0.7553418803418803
seed42,42,II;III;aVR;aVL;aVF;V3;V6,1;2;3;4;5;8;11,087c50a58a32eb27394c7a14338e313369d33a3732a27adc0aa6dd0d14b91fdc,936,704,232,0.7521367521367521
seed42,42,II;III;aVR;aVL;aVF;V4;V5,1;2;3;4;5;9;10,c00f49d21ddcda3de0ce09d219cc7821901d9061042714dcc2cafd67166cef82,936,707,229,0.7553418803418803
seed42,42,II;III;aVR;aVL;aVF;V4;V6,1;2;3;4;5;9;11,7a46bddd2822c7f89c79667d3b28f837f8e2966f4734614e7fcd96387b70ceb3,936,708,228,0.7564102564102564
seed42,42,II;III;aVR;aVL;aVF;V5;V6,1;2;3;4;5;10;11,acc1025453f37ac3a452dbfa6ed710960c75ed4baef0f2dbe026d392d4313333,936,696,240,0.7435897435897436
seed42,42,I;II;III;aVR;aVL;aVF;V1;V2,0;1;2;3;4;5;6;7,28f9c41f36fd9283d149a2ecaabe28413bb7c965ad76072788b5c69cda53b782,936,714,222,0.7628205128205128
seed42,42,I;II;III;aVR;aVL;aVF;V1;V3,0;1;2;3;4;5;6;8,e792498f266462dddb676f37bfe859d481b8127ff6f432e40b9ff5e29228a2a5,936,708,228,0.7564102564102564
seed42,42,I;II;III;aVR;aVL;aVF;V1;V4,0;1;2;3;4;5;6;9,afc8b4488d7b512cba270f523ebf0b2ed9dc6d95b30dd6b1c1b0541c47722bd8,936,713,223,0.7617521367521367
seed42,42,I;II;III;aVR;aVL;aVF;V1;V5,0;1;2;3;4;5;6;10,202ca06f03aee37f48d6fb72aec9a30f56f095c510b817b93537ad75c8f35782,936,706,230,0.7542735042735043
seed42,42,I;II;III;aVR;aVL;aVF;V1;V6,0;1;2;3;4;5;6;11,4b9c2a108dcf30d57d66b78dcde7bb6d647dff9c751582501ceec9eb55fa5c28,936,720,216,0.7692307692307693
seed42,42,I;II;III;aVR;aVL;aVF;V2;V3,0;1;2;3;4;5;7;8,b8c589f1895c7be3cfd1ac5c6e865a60fbfaaa48022c32252482bd9d8fed892b,936,710,226,0.7585470085470085
seed42,42,I;II;III;aVR;aVL;aVF;V2;V4,0;1;2;3;4;5;7;9,6d11b41b796f93c2096e022dd7baa00071e8df940f1ecae2a2c4418b54e0a195,936,711,225,0.7596153846153846
seed42,42,I;II;III;aVR;aVL;aVF;V2;V5,0;1;2;3;4;5;7;10,5b1475a770e3855cc35186f72dc82805b295cddc210ff7b89fab62ede4040a44,936,712,224,0.7606837606837606
seed42,42,I;II;III;aVR;aVL;aVF;V2;V6,0;1;2;3;4;5;7;11,961cc0b564a6a309fdfa15af4ae6252fc05c22d7e924fc5c1c4bd569b496ce07,936,709,227,0.7574786324786325
seed42,42,I;II;III;aVR;aVL;aVF;V3;V4,0;1;2;3;4;5;8;9,70b2f8b4a201ef76c42dd611da45685aca5e6beab5d380e8ea7d71890d56ed8f,936,712,224,0.7606837606837606
seed42,42,I;II;III;aVR;aVL;aVF;V3;V5,0;1;2;3;4;5;8;10,e76539da1000ed866faaba3b694517df9d4e37a80a29878e52ada81592488a56,936,709,227,0.7574786324786325
seed42,42,I;II;III;aVR;aVL;aVF;V3;V6,0;1;2;3;4;5;8;11,c8b74b3e5732e769981e9d8c87a815955e55994fb57636935cdd00cf6581c3ec,936,712,224,0.7606837606837606
seed42,42,I;II;III;aVR;aVL;aVF;V4;V5,0;1;2;3;4;5;9;10,cae74b5e1ce0d8d39541be19dd1e7d9a874cdb779a55563645d80b14c9143b61,936,710,226,0.7585470085470085
seed42,42,I;II;III;aVR;aVL;aVF;V4;V6,0;1;2;3;4;5;9;11,b51a34e0c44344997d9d785fe5f29a6fdd6b0fccc6e2e4ea4e076de6fbbe527f,936,707,229,0.7553418803418803
seed42,42,I;II;III;aVR;aVL;aVF;V5;V6,0;1;2;3;4;5;10;11,92b049a138b4981e53bc06939077570af5ecc8cb8ba43f0b446848839d19aa38,936,702,234,0.75
seed42,42,I;II;V1;V2;V3,0;1;6;7;8,1c1adb544528f953b40c6d22aab5c3d7c71844d8e558b8659e7c4fe9d6ed54f8,936,712,224,0.7606837606837606
seed42,42,I;II;V1;V2;V4,0;1;6;7;9,d7e57ee49640690d6ae9d04ad601846bc0a2162d68ef661077688a636731119f,936,716,220,0.7649572649572649
seed42,42,I;II;V1;V2;V5,0;1;6;7;10,4a74217106f57ec6d67151f80e23d33630d509a9da6d7b551c7ae493ce719013,936,716,220,0.7649572649572649
seed42,42,I;II;V1;V2;V6,0;1;6;7;11,a7c2d5121355e62d1ab15e34c83fd1d4150e745852fbdc631705d2bd0ca27e70,936,719,217,0.7681623931623932
seed42,42,I;II;V1;V3;V4,0;1;6;8;9,2d97527d8e53303327c1dafb979d408c49b3310e4d6e890bdec2f533017ca59f,936,715,221,0.7638888888888888
seed42,42,I;II;V1;V3;V5,0;1;6;8;10,804bb6eb9cf39e52819caf32dfbcf33dc85d6277e2493688a54fc72f98c4d3a6,936,716,220,0.7649572649572649
seed42,42,I;II;V1;V3;V6,0;1;6;8;11,d9d39484b2f15034079bff4c580a391f58845bb8da04fe626f49adc90a4b7758,936,711,225,0.7596153846153846
seed42,42,I;II;V1;V4;V5,0;1;6;9;10,2d1e86b3a92960eb105e88dca547e90ac3caf577d3e3f2b39b575e1b3ac50a83,936,713,223,0.7617521367521367
seed42,42,I;II;V1;V4;V6,0;1;6;9;11,fa341804097795470c85896cae287ced829706259f142a3223ba95f763464741,936,716,220,0.7649572649572649
seed42,42,I;II;V1;V5;V6,0;1;6;10;11,3bc560ca7f400dcb0b9a1b021997ebae959beb7463a10039d62fbf72aa8a814f,936,713,223,0.7617521367521367
seed42,42,I;II;V2;V3;V4,0;1;7;8;9,4d26c5908e3c406a18f9274318e801808c1086074ae9d63e2bceed9cfe969263,936,712,224,0.7606837606837606
seed42,42,I;II;V2;V3;V5,0;1;7;8;10,3adac44ff8c8730f567bd72de6ce61bc3b8a857cddccff4f214aef8fb3612f3d,936,712,224,0.7606837606837606
seed42,42,I;II;V2;V3;V6,0;1;7;8;11,a8b7a55d27084feead130785978c914e95bd2260140dd382913eb9844a38179d,936,707,229,0.7553418803418803
seed42,42,I;II;V2;V4;V5,0;1;7;9;10,35e0f6389e15d3a1627af2e68ebcb6777c26d982492ef4bdb09926648dbc18e5,936,708,228,0.7564102564102564
seed42,42,I;II;V2;V4;V6,0;1;7;9;11,81fbfcc7e0f6082a0ca0f1d86c7f4d9fab90b25a074db0ca4529bbb05c7cfa48,936,714,222,0.7628205128205128
seed42,42,I;II;V2;V5;V6,0;1;7;10;11,00bfe3a59a2b343c056dff9ff847b073a27df31f566f3dc829c3e4283607c343,936,712,224,0.7606837606837606
seed42,42,I;II;V3;V4;V5,0;1;8;9;10,49940fa78bb0caa91f42b8c2faa3504f40fb44c91d2d4f3f295a90c8b7cb72c4,936,710,226,0.7585470085470085
seed42,42,I;II;V3;V4;V6,0;1;8;9;11,1f32083ae82697379ae1d8426f339393b02f00a8ff2c7adad6edcb3d30157ec4,936,711,225,0.7596153846153846
seed42,42,I;II;V3;V5;V6,0;1;8;10;11,fef10e24335322b34843195a4ae88c2c7adbd1e5e7add33e06ba6ff81fc3a667,936,708,228,0.7564102564102564
seed42,42,I;II;V4;V5;V6,0;1;9;10;11,018ec85a1e578630d675bf61f0ee77b1c5e6eb5f94b9f0c3833fc635d024564b,936,710,226,0.7585470085470085
seed42,42,I;III;V1;V2;V3,0;2;6;7;8,1f8cc1f9f6a35a588a4282cc95b1949004fae18bf056527f8c5b1554c02c3289,936,711,225,0.7596153846153846
seed42,42,I;III;V1;V2;V4,0;2;6;7;9,f417f6252a163b550afb491fdb33840172bd8360b6015a3ee8b7fdef0c841027,936,715,221,0.7638888888888888
seed42,42,I;III;V1;V2;V5,0;2;6;7;10,0984c0a5af14ed338e846c35465f62fbd755dbb91ee77cd42ea55aa6940b6d5e,936,719,217,0.7681623931623932
seed42,42,I;III;V1;V2;V6,0;2;6;7;11,df7f151cca94d77f1d958e0e39479c70b18bbdd3c40ee6114a65e1482d7a29f9,936,711,225,0.7596153846153846
seed42,42,I;III;V1;V3;V4,0;2;6;8;9,3d8f3f43be898af2bb6c676125e30d0c4c02abd2a80c009fed71d103fc3ed9fd,936,714,222,0.7628205128205128
seed42,42,I;III;V1;V3;V5,0;2;6;8;10,6b97b1f73abb1da01f3c9ea38e9984ccc6c5e232f419aaf63606d2a6970bdb0b,936,715,221,0.7638888888888888
seed42,42,I;III;V1;V3;V6,0;2;6;8;11,7ade1c0c7aada14e8838c3addc6c43f52333fa84c495cd78b7245aff08db4614,936,712,224,0.7606837606837606
seed42,42,I;III;V1;V4;V5,0;2;6;9;10,6a4261c1333eaa36dfb8ecc1786dec97d3eafb8b572ba3226c43ba143bb62e9c,936,710,226,0.7585470085470085
seed42,42,I;III;V1;V4;V6,0;2;6;9;11,e39237eed6f3f1abe7347915ff012c768557e5beb4e30ffe65677527e734ee79,936,713,223,0.7617521367521367
seed42,42,I;III;V1;V5;V6,0;2;6;10;11,486e84f994afc730a226e328901ac56bbe751dec326854654a3760f9527bcb11,936,709,227,0.7574786324786325
seed42,42,I;III;V2;V3;V4,0;2;7;8;9,4cda24a96d1d3f3c3b6d731919d03181ac01e041833d5f9f0698360059d9e7a0,936,708,228,0.7564102564102564
seed42,42,I;III;V2;V3;V5,0;2;7;8;10,3505f409737578f81ce1d83d65d1b542fa18b4bad15e4c0b14ca3384cdef2ed0,936,708,228,0.7564102564102564
seed42,42,I;III;V2;V3;V6,0;2;7;8;11,8e78931528245481b0f6cf5007b38ce3352c959530fd8626ec631d0d3578520e,936,706,230,0.7542735042735043
seed42,42,I;III;V2;V4;V5,0;2;7;9;10,3db5c173c00679fa22f9f78e5b14501dba3f7af50369e8ff961b074121c67a0c,936,707,229,0.7553418803418803
seed42,42,I;III;V2;V4;V6,0;2;7;9;11,0952204fd3a848fa1eb0eff9b53d3bf2b9bf56debf2c3ba9e72fefdb2534d385,936,706,230,0.7542735042735043
seed42,42,I;III;V2;V5;V6,0;2;7;10;11,a66d44af04ecf4f4ff04c6bc9049818ee72b3454dae3f7797c84cb826409bdb2,936,704,232,0.7521367521367521
seed42,42,I;III;V3;V4;V5,0;2;8;9;10,3391fa19834cdbeed68b48ca89da9582a19cc5263384da56ae74c5979ca6dc66,936,703,233,0.7510683760683761
seed42,42,I;III;V3;V4;V6,0;2;8;9;11,6a84794ce9fe4b71e8135a01e9e6580d49c09d3a4470e8eaf12da13ebd839047,936,700,236,0.7478632478632479
seed42,42,I;III;V3;V5;V6,0;2;8;10;11,84bc60c089469523918cb1cea80563eb7365abd666637cc5def00b7e45be9580,936,705,231,0.7532051282051282
seed42,42,I;III;V4;V5;V6,0;2;9;10;11,4f0e3a3e51f8f2301c592b1c2c0fd5f4f517f83a61891e1cb8c9f0f42d05851b,936,704,232,0.7521367521367521
seed42,42,I;aVR;V1;V2;V3,0;3;6;7;8,744f5ed07ff1744107d3e972dbefe5fdb9ef61919783f2c3dd76c692ef52e8af,936,711,225,0.7596153846153846
seed42,42,I;aVR;V1;V2;V4,0;3;6;7;9,84cc7265551692ac0a54fdbd04ad75a7b6aa34dcccfabfa0cd91ee972100cc7f,936,713,223,0.7617521367521367
seed42,42,I;aVR;V1;V2;V5,0;3;6;7;10,573ab8aa438af2271724eae8ff1dfa41edfe4aad45432ae9ca255f694c4fb829,936,714,222,0.7628205128205128
seed42,42,I;aVR;V1;V2;V6,0;3;6;7;11,dde531b4723aa9cf6a50577a9fb9959d45953c7e47362861859beffdf87b695d,936,712,224,0.7606837606837606
seed42,42,I;aVR;V1;V3;V4,0;3;6;8;9,2c388d31c70c1d97f053d2c9d01142e8e7b4c8ce211f47602ae85ca3b96f4bec,936,715,221,0.7638888888888888
seed42,42,I;aVR;V1;V3;V5,0;3;6;8;10,c7644cf5f54389bdf0ab0a20115638880958f707edc5e65f46294072db6c4a55,936,712,224,0.7606837606837606
